txn_id,network,merchant,txn_date,auth_amount,auth_status,decline_code,clearing_status,clearing_amount,settlement_status,settlement_amount
TXN011999,RuPay,Merchant_Electronics_01,2026-01-28,143.48,Approved,,Cleared,143.48,Settled,143.48
TXN012000,Mastercard,Merchant_Fuel_05,2026-05-23,4128.43,Approved,,Cleared,4128.43,Not Settled,
TXN012001,RuPay,Merchant_Travel_12,2026-02-12,1956.32,Approved,,Cleared,1956.32,Settled,1956.32
TXN012002,Amex,Merchant_Pharmacy_06,2026-05-25,4355.53,Approved,,Cleared,4355.53,Settled,4355.53
TXN012003,Mastercard,Merchant_Pharmacy_06,2026-04-13,2215.33,Approved,,Cleared,2215.33,Settled,2215.33
TXN012004,Mastercard,Merchant_Electronics_17,2026-05-30,3849.06,Approved,,Cleared,3849.06,Settled,3849.06
TXN012005,Visa,Merchant_Grocery_11,2026-01-18,4311.71,Approved,,Cleared,4311.71,Settled,4311.71
TXN012006,Amex,Merchant_Travel_20,2026-06-05,1728.43,Approved,,Cleared,1728.43,Settled,1728.43
TXN012007,Mastercard,Merchant_Fashion_18,2026-03-24,3144.32,Approved,,Cleared,3144.32,Settled,3144.32
TXN012008,RuPay,Merchant_Hotel_16,2026-03-03,4067.15,Approved,,Cleared,4067.15,Settled,4067.15
TXN012009,Amex,Merchant_Fuel_13,2026-06-21,1730.48,Declined,54,,,,
TXN012010,RuPay,Merchant_Fuel_13,2026-05-12,484.13,Declined,54,,,,
TXN012011,Mastercard,Merchant_Grocery_19,2026-02-22,3545.53,Approved,,Cleared,3545.53,Settled,3545.53
TXN012012,Visa,Merchant_Fashion_02,2026-01-29,553.95,Approved,,Cleared,553.95,Settled,553.95
TXN012013,Amex,Merchant_Electronics_09,2026-04-29,4315.48,Approved,,Cleared,4315.48,Settled,4315.48
TXN012014,Mastercard,Merchant_Restaurant_07,2026-05-26,773.66,Approved,,Cleared,773.66,Settled,773.66
TXN012015,Visa,Merchant_Electronics_17,2026-04-11,4190.21,Approved,,Cleared,4190.21,Settled,4190.21
TXN012016,RuPay,Merchant_Restaurant_15,2026-02-19,78.48,Declined,51,,,,
TXN012017,RuPay,Merchant_Fashion_02,2026-01-19,695.66,Approved,,Cleared,695.66,Settled,695.66
TXN012018,Mastercard,Merchant_Grocery_03,2026-04-23,1357.11,Approved,,Cleared,1357.11,Settled,1357.11
TXN012019,RuPay,Merchant_Fashion_10,2026-02-09,319.02,Approved,,Cleared,319.02,Settled,319.02
TXN012020,Mastercard,Merchant_Electronics_01,2026-06-26,1586.94,Approved,,Cleared,1586.94,Settled,1586.94
TXN012021,Mastercard,Merchant_Electronics_01,2026-02-17,3404.24,Approved,,Cleared,3404.24,Settled,3404.24
TXN012022,Amex,Merchant_Restaurant_07,2026-05-25,4815.86,Approved,,Cleared,4815.86,Settled,4815.86
TXN012023,Mastercard,Merchant_Pharmacy_14,2026-01-22,480.4,Approved,,Cleared,480.4,Settled,480.4
TXN012024,Amex,Merchant_Fashion_10,2026-04-01,2248.27,Approved,,Cleared,2248.27,Settled,2248.27
TXN012025,Amex,Merchant_Grocery_03,2026-05-03,442.82,Approved,,Cleared,442.82,Settled,442.82
TXN012026,RuPay,Merchant_Restaurant_15,2026-01-09,1170.28,Approved,,Cleared,1170.28,Settled,1170.28
TXN012027,RuPay,Merchant_Fashion_02,2026-03-12,2036.35,Approved,,Cleared,2036.35,Settled,2036.35
TXN012028,RuPay,Merchant_Electronics_09,2026-01-09,2201.66,Approved,,Cleared,2201.66,Settled,2201.66
TXN012029,RuPay,Merchant_Fuel_13,2026-01-02,4172.08,Approved,,Cleared,4172.08,Settled,4124.45
TXN012030,Amex,Merchant_Hotel_16,2026-04-14,3750.97,Approved,,Cleared,3750.97,Settled,3750.97
TXN012031,Mastercard,Merchant_Hotel_08,2026-03-14,598.93,Approved,,Cleared,598.93,Settled,598.93
TXN012032,Mastercard,Merchant_Fashion_18,2026-03-16,2739.43,Approved,,Cleared,2739.43,Settled,2739.43
TXN012033,Visa,Merchant_Grocery_03,2026-05-22,2645.22,Approved,,Cleared,2645.22,Settled,2645.22
TXN012034,Visa,Merchant_Pharmacy_06,2026-02-09,1860.85,Approved,,Cleared,1860.85,Settled,1860.85
TXN012035,RuPay,Merchant_Electronics_09,2026-02-28,1189.68,Approved,,Cleared,1189.68,Settled,1189.68
TXN012036,RuPay,Merchant_Restaurant_15,2026-02-20,901.96,Approved,,Not Cleared,,,
TXN012037,Amex,Merchant_Restaurant_15,2026-06-22,964.14,Approved,,Cleared,964.14,Settled,964.14
TXN012038,RuPay,Merchant_Pharmacy_06,2026-02-22,4384.89,Approved,,Cleared,4384.89,Settled,4384.89
TXN012039,Mastercard,Merchant_Restaurant_15,2026-02-23,4483.1,Approved,,Cleared,4483.1,Settled,4483.1
TXN012040,Amex,Merchant_Grocery_19,2026-01-14,4393.57,Approved,,Cleared,4393.57,Settled,4393.57
TXN012041,RuPay,Merchant_Travel_12,2026-02-05,869.72,Declined,14,,,,
TXN012042,Amex,Merchant_Travel_20,2026-06-25,2662.37,Approved,,Cleared,2662.37,Settled,2662.37
TXN012043,RuPay,Merchant_Pharmacy_06,2026-02-26,3526.34,Declined,14,,,,
TXN012044,Visa,Merchant_Pharmacy_14,2026-06-11,4467.58,Approved,,Not Cleared,,,
TXN012045,Visa,Merchant_Electronics_17,2026-02-15,4042.76,Approved,,Cleared,4042.76,Settled,4042.76
TXN012046,Amex,Merchant_Restaurant_15,2026-06-20,4012.16,Approved,,Cleared,4012.16,Settled,4012.16
TXN012047,Amex,Merchant_Fuel_13,2026-03-29,4771.05,Approved,,Cleared,4771.05,Settled,4771.05
TXN012048,Amex,Merchant_Fuel_05,2026-02-06,2527.56,Approved,,Cleared,2527.56,Settled,2527.56
TXN012049,RuPay,Merchant_Travel_20,2026-01-19,1131.81,Declined,14,,,,
TXN012050,RuPay,Merchant_Travel_12,2026-05-04,1967.35,Approved,,Not Cleared,,,
TXN012051,Amex,Merchant_Fashion_18,2026-06-03,742.59,Approved,,Cleared,742.59,Settled,742.59
TXN012052,RuPay,Merchant_Grocery_03,2026-06-11,1803.4,Approved,,Cleared,1803.4,Settled,1803.4
TXN012053,Visa,Merchant_Pharmacy_14,2026-01-29,3247.55,Approved,,Cleared,3247.55,Settled,3247.55
TXN012054,RuPay,Merchant_Electronics_01,2026-03-26,1360.47,Approved,,Cleared,1360.47,Settled,1360.47
TXN012055,Visa,Merchant_Pharmacy_06,2026-05-12,2171.37,Approved,,Cleared,2171.37,Settled,2171.37
TXN012056,Visa,Merchant_Grocery_11,2026-01-13,2771.8,Approved,,Cleared,2771.8,Settled,2771.8
TXN012057,RuPay,Merchant_Grocery_03,2026-03-15,2664.69,Approved,,Cleared,2664.69,Settled,2664.69
TXN012058,Visa,Merchant_Hotel_16,2026-03-18,3710.96,Declined,54,,,,
TXN012059,Visa,Merchant_Electronics_09,2026-04-27,2118.49,Approved,,Cleared,2118.49,Settled,2118.49
TXN012060,RuPay,Merchant_Restaurant_07,2026-06-09,4128.27,Approved,,Cleared,4128.27,Settled,4128.27
TXN012061,Mastercard,Merchant_Travel_12,2026-01-29,1941.13,Declined,14,,,,
TXN012062,Amex,Merchant_Electronics_01,2026-05-07,2490.66,Approved,,Cleared,2490.66,Settled,2490.66
TXN012063,Mastercard,Merchant_Travel_04,2026-01-08,3390.64,Approved,,Cleared,3390.64,Settled,3390.64
TXN012064,Mastercard,Merchant_Travel_12,2026-05-10,3515.09,Approved,,Cleared,3515.09,Settled,3515.09
TXN012065,Amex,Merchant_Fuel_05,2026-04-17,2185.94,Approved,,Cleared,2185.94,Settled,2185.94
TXN012066,RuPay,Merchant_Restaurant_15,2026-06-09,1382.23,Approved,,Cleared,1382.23,Settled,1382.23
TXN012067,Amex,Merchant_Grocery_11,2026-03-12,2668.7,Declined,54,,,,
TXN012068,Mastercard,Merchant_Pharmacy_14,2026-02-13,744.88,Declined,05,,,,
TXN012069,Amex,Merchant_Fashion_18,2026-03-03,1567.34,Approved,,Not Cleared,,,
TXN012070,Mastercard,Merchant_Grocery_03,2026-03-23,3940.8,Approved,,Cleared,3940.8,Settled,3940.8
TXN012071,RuPay,Merchant_Fashion_02,2026-01-12,3681.8,Approved,,Cleared,3681.8,Settled,3681.8
TXN012072,Amex,Merchant_Travel_20,2026-03-20,4487.63,Approved,,Cleared,4487.63,Settled,4487.63
TXN012073,Visa,Merchant_Hotel_08,2026-01-27,4098.68,Approved,,Cleared,4098.68,Settled,4098.68
TXN012074,Amex,Merchant_Hotel_08,2026-01-28,2413.17,Approved,,Cleared,2413.17,Settled,2413.17
TXN012075,Amex,Merchant_Travel_20,2026-03-12,1376.2,Approved,,Cleared,1376.2,Settled,1376.2
TXN012076,Mastercard,Merchant_Grocery_03,2026-06-24,1576.92,Approved,,Cleared,1576.92,Settled,1576.92
TXN012077,Visa,Merchant_Electronics_09,2026-01-21,4302.84,Approved,,Cleared,4302.84,Settled,4302.84
TXN012078,Visa,Merchant_Electronics_01,2026-03-31,3204.63,Approved,,Cleared,3204.63,Settled,3204.63
TXN012079,RuPay,Merchant_Hotel_16,2026-03-25,1959.49,Declined,51,,,,
TXN012080,Amex,Merchant_Fashion_02,2026-01-25,523.88,Approved,,Cleared,523.88,Settled,481.07
TXN012081,Mastercard,Merchant_Fashion_10,2026-04-27,2331.51,Approved,,Cleared,2331.51,Settled,2331.51
TXN012082,RuPay,Merchant_Fuel_13,2026-02-28,3959.86,Approved,,Cleared,3959.86,Settled,3959.86
TXN012083,RuPay,Merchant_Grocery_19,2026-06-09,2545.22,Approved,,Cleared,2545.22,Settled,2545.22
TXN012084,RuPay,Merchant_Electronics_01,2026-04-22,555.87,Approved,,Cleared,555.87,Settled,555.87
TXN012085,Amex,Merchant_Electronics_17,2026-04-08,2151.4,Approved,,Cleared,2151.4,Settled,2151.4
TXN012086,Visa,Merchant_Pharmacy_06,2026-04-30,4704.45,Approved,,Cleared,4704.45,Settled,4704.45
TXN012087,Visa,Merchant_Restaurant_15,2026-03-07,3455.4,Approved,,Cleared,3455.4,Settled,3455.4
TXN012088,Amex,Merchant_Hotel_16,2026-01-27,3777.97,Declined,61,,,,
TXN012089,Amex,Merchant_Grocery_11,2026-04-05,4641.7,Approved,,Cleared,4641.7,Settled,4641.7
TXN012090,RuPay,Merchant_Fuel_13,2026-02-23,2424.26,Approved,,Cleared,2424.26,Settled,2424.26
TXN012091,Mastercard,Merchant_Pharmacy_06,2026-04-26,575.68,Approved,,Cleared,575.68,Settled,575.68
TXN012092,Visa,Merchant_Restaurant_15,2026-01-16,478.44,Approved,,Cleared,478.44,Settled,478.44
TXN012093,Mastercard,Merchant_Electronics_09,2026-05-30,2013.61,Approved,,Cleared,2013.61,Settled,2013.61
TXN012094,Visa,Merchant_Travel_12,2026-06-11,407.88,Approved,,Cleared,407.88,Settled,407.88
TXN012095,RuPay,Merchant_Electronics_17,2026-05-04,2245.39,Approved,,Cleared,2245.39,Settled,2245.39
TXN012096,RuPay,Merchant_Hotel_08,2026-06-26,409.05,Approved,,Not Cleared,,,
TXN012097,Visa,Merchant_Fashion_02,2026-05-01,942.89,Approved,,Cleared,942.89,Settled,937.72
TXN012098,Visa,Merchant_Hotel_08,2026-03-14,4273.4,Approved,,Cleared,4273.4,Settled,4273.4
TXN012099,Amex,Merchant_Electronics_09,2026-06-04,4060.54,Approved,,Cleared,4060.54,Settled,4060.54
TXN012100,Amex,Merchant_Grocery_03,2026-02-12,3580.11,Approved,,Cleared,3580.11,Settled,3580.11
TXN012101,Mastercard,Merchant_Hotel_08,2026-02-28,383.85,Approved,,Cleared,383.85,Settled,383.85
TXN012102,Mastercard,Merchant_Travel_12,2026-02-19,1945.03,Approved,,Cleared,1945.03,Settled,1945.03
TXN012103,Mastercard,Merchant_Hotel_08,2026-05-09,3117.13,Approved,,Cleared,3117.13,Settled,3117.13
TXN012104,Amex,Merchant_Grocery_03,2026-06-14,3413.92,Declined,14,,,,
TXN012105,RuPay,Merchant_Fashion_10,2026-03-21,2589.24,Approved,,Cleared,2589.24,Settled,2589.24
TXN012106,Mastercard,Merchant_Fashion_02,2026-06-26,2551.03,Approved,,Cleared,2551.03,Settled,2551.03
TXN012107,Amex,Merchant_Fuel_13,2026-03-20,1419.37,Approved,,Cleared,1419.37,Settled,1419.37
TXN012108,Amex,Merchant_Grocery_11,2026-06-26,3877.57,Approved,,Cleared,3877.57,Settled,3877.57
TXN012109,Visa,Merchant_Fashion_10,2026-04-25,3167.69,Approved,,Cleared,3167.69,Settled,3167.69
TXN012110,Amex,Merchant_Electronics_09,2026-02-25,2326.3,Approved,,Cleared,2326.3,Settled,2326.3
TXN012111,Amex,Merchant_Fuel_13,2026-05-07,406.12,Declined,51,,,,
TXN012112,Amex,Merchant_Travel_20,2026-03-08,3419.71,Approved,,Cleared,3419.71,Settled,3419.71
TXN012113,Amex,Merchant_Grocery_03,2026-04-25,536.56,Approved,,Cleared,536.56,Settled,536.56
TXN012114,Visa,Merchant_Electronics_09,2026-03-31,3340.66,Approved,,Cleared,3340.66,Settled,3340.66
TXN012115,Mastercard,Merchant_Electronics_09,2026-01-01,4228.5,Declined,51,,,,
TXN012116,Visa,Merchant_Fuel_05,2026-05-30,2914.13,Approved,,Cleared,2914.13,Settled,2914.13
TXN012117,Visa,Merchant_Restaurant_15,2026-05-03,919.47,Approved,,Cleared,919.47,Settled,919.47
TXN012118,Mastercard,Merchant_Fashion_10,2026-04-27,262.64,Approved,,Cleared,262.64,Settled,262.64
TXN012119,Amex,Merchant_Fashion_02,2026-04-17,767.27,Approved,,Cleared,767.27,Settled,767.27
TXN012120,Visa,Merchant_Travel_20,2026-02-21,1956.32,Declined,61,,,,
TXN012121,Amex,Merchant_Electronics_09,2026-04-26,2782.7,Declined,54,,,,
TXN012122,Mastercard,Merchant_Travel_20,2026-06-11,2205.3,Approved,,Not Cleared,,,
TXN012123,Visa,Merchant_Grocery_19,2026-04-10,4208.04,Approved,,Not Cleared,,,
TXN012124,Visa,Merchant_Electronics_01,2026-03-04,4902.77,Approved,,Cleared,4902.77,Settled,4884.25
TXN012125,RuPay,Merchant_Grocery_03,2026-05-24,343.52,Approved,,Cleared,343.52,Settled,343.52
TXN012126,Visa,Merchant_Travel_04,2026-03-20,3368.26,Approved,,Cleared,3368.26,Settled,3368.26
TXN012127,Amex,Merchant_Grocery_19,2026-06-01,3336.71,Approved,,Cleared,3336.71,Settled,3336.71
TXN012128,RuPay,Merchant_Fashion_10,2026-04-18,4572.23,Approved,,Cleared,4572.23,Settled,4572.23
TXN012129,Amex,Merchant_Hotel_08,2026-04-05,568.2,Approved,,Not Cleared,,,
TXN012130,RuPay,Merchant_Hotel_16,2026-05-30,3865.19,Declined,51,,,,
TXN012131,Mastercard,Merchant_Electronics_09,2026-01-20,2758.37,Approved,,Cleared,2758.37,Settled,2758.37
TXN012132,RuPay,Merchant_Pharmacy_06,2026-05-13,3906.1,Approved,,Cleared,3906.1,Settled,3906.1
TXN012133,Visa,Merchant_Fashion_10,2026-01-11,222.13,Approved,,Cleared,222.13,Settled,222.13
TXN012134,Visa,Merchant_Electronics_01,2026-04-04,1944.9,Approved,,Cleared,1944.9,Settled,1944.9
TXN012135,Mastercard,Merchant_Grocery_19,2026-01-30,4532.44,Approved,,Cleared,4532.44,Settled,4532.44
TXN012136,Visa,Merchant_Fashion_02,2026-02-03,3560.65,Approved,,Cleared,3560.65,Settled,3560.65
TXN012137,Mastercard,Merchant_Grocery_03,2026-04-09,2418.74,Declined,05,,,,
TXN012138,RuPay,Merchant_Restaurant_15,2026-06-12,3669.66,Approved,,Cleared,3669.66,Settled,3669.66
TXN012139,RuPay,Merchant_Pharmacy_14,2026-04-13,1429.46,Approved,,Cleared,1429.46,Settled,1429.46
TXN012140,RuPay,Merchant_Travel_20,2026-01-30,587.7,Approved,,Cleared,587.7,Settled,587.7
TXN012141,Amex,Merchant_Grocery_03,2026-05-27,4596.12,Approved,,Cleared,4596.12,Settled,4596.12
TXN012142,Visa,Merchant_Travel_04,2026-06-11,3881.45,Approved,,Cleared,3881.45,Settled,3881.45
TXN012143,Mastercard,Merchant_Fuel_05,2026-04-12,4267.1,Approved,,Cleared,4267.1,Settled,4267.1
TXN012144,Mastercard,Merchant_Electronics_01,2026-03-17,2252.7,Approved,,Cleared,2252.7,Settled,2252.7
TXN012145,Mastercard,Merchant_Fuel_13,2026-03-06,2143.55,Approved,,Cleared,2143.55,Settled,2129.12
TXN012146,Amex,Merchant_Fuel_13,2026-03-13,2125.32,Approved,,Not Cleared,,,
TXN012147,Amex,Merchant_Grocery_03,2026-05-27,3703.37,Approved,,Cleared,3703.37,Settled,3703.37
TXN012148,Mastercard,Merchant_Hotel_08,2026-02-12,4087.41,Approved,,Cleared,4087.41,Settled,4087.41
TXN012149,Visa,Merchant_Travel_20,2026-04-14,3399.63,Approved,,Cleared,3399.63,Settled,3399.63
TXN012150,Visa,Merchant_Fuel_13,2026-02-09,2583.8,Approved,,Cleared,2583.8,Settled,2583.8
TXN012151,Visa,Merchant_Electronics_17,2026-06-05,623.94,Approved,,Cleared,623.94,Settled,623.94
TXN012152,Mastercard,Merchant_Travel_04,2026-03-24,3067.31,Approved,,Cleared,3067.31,Settled,3067.31
TXN012153,Amex,Merchant_Fashion_18,2026-04-02,2996.33,Approved,,Cleared,2996.33,Settled,2996.33
TXN012154,Mastercard,Merchant_Fuel_13,2026-01-28,132.43,Approved,,Cleared,132.43,Not Settled,
TXN012155,Amex,Merchant_Grocery_11,2026-05-22,720.02,Approved,,Cleared,720.02,Settled,720.02
TXN012156,Visa,Merchant_Grocery_19,2026-04-29,4927.3,Approved,,Cleared,4927.3,Settled,4927.3
TXN012157,RuPay,Merchant_Travel_20,2026-05-13,4774.42,Approved,,Cleared,4774.42,Settled,4774.42
TXN012158,RuPay,Merchant_Travel_20,2026-06-29,2490.79,Approved,,Cleared,2490.79,Settled,2490.79
TXN012159,Mastercard,Merchant_Fashion_10,2026-01-13,1814.02,Approved,,Cleared,1814.02,Settled,1814.02
TXN012160,Amex,Merchant_Hotel_16,2026-03-28,1925.64,Approved,,Cleared,1925.64,Settled,1925.64
TXN012161,RuPay,Merchant_Fuel_13,2026-04-24,2770.89,Approved,,Cleared,2770.89,Settled,2770.89
TXN012162,Mastercard,Merchant_Electronics_09,2026-05-17,222.75,Approved,,Cleared,222.75,Settled,222.75
TXN012163,Amex,Merchant_Fashion_02,2026-03-19,3708.78,Approved,,Cleared,3708.78,Settled,3708.78
TXN012164,Mastercard,Merchant_Travel_12,2026-03-14,2936.59,Approved,,Cleared,2936.59,Settled,2936.59
TXN012165,Mastercard,Merchant_Fashion_10,2026-01-29,3329.61,Declined,14,,,,
TXN012166,Amex,Merchant_Pharmacy_14,2026-03-08,3283.07,Approved,,Cleared,3283.07,Settled,3241.94
TXN012167,Mastercard,Merchant_Hotel_16,2026-04-24,142.92,Approved,,Cleared,142.92,Settled,142.92
TXN012168,RuPay,Merchant_Fashion_02,2026-02-15,154.67,Approved,,Cleared,154.67,Settled,154.67
TXN012169,Amex,Merchant_Grocery_11,2026-05-26,4486.95,Declined,51,,,,
TXN012170,Visa,Merchant_Fuel_13,2026-05-12,4144.46,Approved,,Cleared,4144.46,Settled,4144.46
TXN012171,Amex,Merchant_Fuel_05,2026-05-29,83.71,Approved,,Cleared,83.71,Settled,83.71
TXN012172,Mastercard,Merchant_Pharmacy_14,2026-03-19,445.93,Approved,,Cleared,445.93,Settled,445.93
TXN012173,Mastercard,Merchant_Grocery_03,2026-02-01,2004.81,Approved,,Cleared,2004.81,Settled,2004.81
TXN012174,Mastercard,Merchant_Electronics_09,2026-06-20,718.49,Approved,,Cleared,718.49,Settled,718.49
TXN012175,Visa,Merchant_Fashion_18,2026-01-15,1269.35,Approved,,Cleared,1269.35,Settled,1269.35
TXN012176,Amex,Merchant_Grocery_03,2026-03-14,4798.83,Approved,,Cleared,4798.83,Settled,4798.83
TXN012177,Mastercard,Merchant_Pharmacy_14,2026-03-12,878.05,Approved,,Cleared,878.05,Settled,878.05
TXN012178,Amex,Merchant_Fashion_18,2026-05-14,3971.55,Approved,,Cleared,3971.55,Settled,3971.55
TXN012179,Amex,Merchant_Fuel_05,2026-04-28,2453.71,Approved,,Cleared,2453.71,Settled,2453.71
TXN012180,Amex,Merchant_Fashion_02,2026-04-19,1238.37,Approved,,Cleared,1238.37,Settled,1238.37
TXN012181,Visa,Merchant_Hotel_16,2026-05-28,1137.59,Approved,,Cleared,1137.59,Not Settled,
TXN012182,RuPay,Merchant_Grocery_03,2026-06-17,3379.72,Approved,,Cleared,3379.72,Settled,3379.72
TXN012183,RuPay,Merchant_Travel_20,2026-02-15,1316.05,Approved,,Cleared,1316.05,Settled,1316.05
TXN012184,Visa,Merchant_Hotel_16,2026-01-25,4866.68,Approved,,Cleared,4866.68,Settled,4866.68
TXN012185,Amex,Merchant_Travel_12,2026-04-17,3777.7,Approved,,Cleared,3777.7,Settled,3777.7
TXN012186,Visa,Merchant_Electronics_09,2026-04-22,4820.84,Approved,,Cleared,4820.84,Settled,4820.84
TXN012187,RuPay,Merchant_Electronics_17,2026-04-12,4514.92,Approved,,Cleared,4514.92,Settled,4514.92
TXN012188,Mastercard,Merchant_Fuel_05,2026-01-14,1079.92,Approved,,Cleared,1079.92,Settled,1079.92
TXN012189,Amex,Merchant_Fashion_02,2026-04-20,1828.62,Approved,,Cleared,1828.62,Settled,1814.99
TXN012190,Mastercard,Merchant_Hotel_08,2026-02-04,1258.76,Approved,,Cleared,1258.76,Settled,1258.76
TXN012191,Visa,Merchant_Fashion_18,2026-04-29,2832.03,Approved,,Cleared,2832.03,Settled,2832.03
TXN012192,Visa,Merchant_Restaurant_15,2026-02-19,4524.19,Approved,,Cleared,4524.19,Settled,4524.19
TXN012193,Mastercard,Merchant_Fuel_13,2026-02-26,1656.65,Approved,,Cleared,1656.65,Settled,1656.65
TXN012194,Mastercard,Merchant_Fashion_18,2026-01-04,4199.46,Approved,,Cleared,4199.46,Settled,4199.46
TXN012195,Amex,Merchant_Pharmacy_14,2026-04-08,3966.7,Approved,,Cleared,3966.7,Settled,3919.03
TXN012196,Mastercard,Merchant_Electronics_01,2026-03-21,1266.18,Approved,,Cleared,1266.18,Settled,1229.35
TXN012197,Amex,Merchant_Hotel_08,2026-03-10,3087.3,Approved,,Cleared,3087.3,Settled,3087.3
TXN012198,Mastercard,Merchant_Travel_04,2026-03-05,1185.61,Approved,,Cleared,1185.61,Settled,1185.61
TXN012199,Mastercard,Merchant_Fashion_18,2026-03-10,4792.84,Approved,,Cleared,4792.84,Settled,4792.84
TXN012200,Amex,Merchant_Travel_12,2026-04-12,2171.1,Approved,,Cleared,2171.1,Settled,2171.1
TXN012201,Visa,Merchant_Fashion_18,2026-03-26,459.59,Approved,,Cleared,459.59,Settled,459.59
TXN012202,Amex,Merchant_Electronics_17,2026-04-02,3651.76,Approved,,Cleared,3651.76,Settled,3651.76
TXN012203,Visa,Merchant_Restaurant_15,2026-06-14,275.67,Approved,,Cleared,275.67,Settled,275.67
TXN012204,Visa,Merchant_Fuel_13,2026-03-04,1780.97,Approved,,Cleared,1780.97,Settled,1780.97
TXN012205,Amex,Merchant_Electronics_09,2026-06-26,915.3,Approved,,Cleared,915.3,Settled,915.3
TXN012206,Amex,Merchant_Pharmacy_14,2026-02-03,736.63,Approved,,Cleared,736.63,Settled,736.63
TXN012207,RuPay,Merchant_Hotel_16,2026-05-28,61.75,Approved,,Cleared,61.75,Settled,61.75
TXN012208,Amex,Merchant_Pharmacy_14,2026-02-24,2066.98,Approved,,Cleared,2066.98,Settled,2066.98
TXN012209,Mastercard,Merchant_Travel_12,2026-05-05,2211.93,Approved,,Cleared,2211.93,Settled,2211.93
TXN012210,Mastercard,Merchant_Electronics_01,2026-04-13,4851.43,Declined,54,,,,
TXN012211,RuPay,Merchant_Electronics_01,2026-06-10,3039.46,Approved,,Cleared,3039.46,Settled,3039.46
TXN012212,Visa,Merchant_Grocery_03,2026-02-23,3873.69,Approved,,Cleared,3873.69,Settled,3873.69
TXN012213,Visa,Merchant_Fuel_05,2026-06-14,2703.77,Approved,,Cleared,2703.77,Settled,2703.77
TXN012214,Visa,Merchant_Grocery_19,2026-05-03,4541.85,Approved,,Cleared,4541.85,Settled,4541.85
TXN012215,Visa,Merchant_Travel_20,2026-03-26,114.93,Approved,,Cleared,114.93,Settled,114.93
TXN012216,Amex,Merchant_Fashion_02,2026-03-26,2999.59,Declined,61,,,,
TXN012217,Amex,Merchant_Fuel_05,2026-02-24,2455.85,Approved,,Cleared,2455.85,Settled,2455.85
TXN012218,Amex,Merchant_Travel_20,2026-01-29,3816.99,Approved,,Cleared,3816.99,Settled,3816.99
TXN012219,Mastercard,Merchant_Fuel_13,2026-05-22,1787.9,Approved,,Cleared,1787.9,Settled,1787.9
TXN012220,Amex,Merchant_Electronics_17,2026-05-23,4756.65,Approved,,Cleared,4756.65,Settled,4756.65
TXN012221,Amex,Merchant_Fuel_13,2026-03-07,2203.79,Approved,,Cleared,2203.79,Settled,2203.79
TXN012222,Amex,Merchant_Fashion_10,2026-04-03,4951.61,Approved,,Cleared,4951.61,Settled,4951.61
TXN012223,Visa,Merchant_Fashion_10,2026-02-13,3567.35,Approved,,Cleared,3567.35,Settled,3567.35
TXN012224,Amex,Merchant_Grocery_11,2026-03-27,2077.46,Approved,,Cleared,2077.46,Not Settled,
TXN012225,Amex,Merchant_Restaurant_15,2026-02-16,4613.07,Approved,,Cleared,4613.07,Settled,4613.07
TXN012226,RuPay,Merchant_Electronics_09,2026-05-25,778.36,Approved,,Cleared,778.36,Settled,778.36
TXN012227,Amex,Merchant_Electronics_17,2026-06-23,1322.76,Approved,,Cleared,1322.76,Settled,1322.76
